"project_id","title","description","operating_unit","budget","expense"
"00039385","Transfer of Knowledge Through Expatriate Nationals","This project aims at reinforcing Government efforts to strengthen technical capacities in key sectors and institutions and establish a mechanism whereby the country can tap into the skills base of its expatriate nationals.","Lebanon","100784.00","88804.00"
"00047826","Operationalizing the Joint UNDP-UNEP Poverty-Environment","Operationalizing the Joint UNDP-UNEP Poverty Environment","Bureau Policy & Prog Support","100735.00","40006.00"
"00065117","Development Natl Corporate Social Responsibility Policy","The Development of a National Corporate Social Responsibility (CSR) Policy project seeks to assist the Ministry of Trade and Industry (MTI) in the development of a national CSR policy to increase the competitiveness of the local private sector.","Trinidad and Tobago","100710.00","56372.00"
"00013371","Rural Dryland Development through UNCCD implementation","ESTABLISHING AND IMPLEMENTING A NATIONAL ACTION PROGRAMME TO COMBAT DESERTIFICATION IN LEBANON","Lebanon","100447.00","73465.00"
"00046410","Marco terminal para refrigeración","Proyecto Marco Terminal para la eliminación definitiva del uso de compuestos clorofluorocarbonos que agotan la capa de ozono en la fabricación de equipos de refrigeración en Chile","Chile","100440.00","99790.00"
"00035902","PIMS 2796 CC- Plan Action National Adaptation","Projet d'appui à l'élaboration du Plan d'Action National Adaptation au changement climatique","Guinea","100002.00","831.00"
"00037062","Capacity Building for the Ministry of Foreign Affairs","National Capacity Building Programme for the Ministry of
Foreign Affairs of the Republic of Azerbaijan","Azerbaijan","100000.00","26025.00"
"00042981","Tuvalu Sustainable Land Management","CAPACITY BUILDING FOR SUSTAINABLE LAND MANAGEMENT IN TUVALU","Tuvalu","100000.00","94259.00"
"00047655","Riposte Nationale dans la Lutte Contre le VIH/SIDA","Appui à la Riposte Nationale dans la Lutte Contre le VIH/SIDA (ARN/LCVS)","Guinea","100000.00","97726.00"
"00047915","4KEN/07/227 Enhancing Water Governance through a HRBA","2KEN / 07 / 227:   Applying Anti-Corruption Measures in the Water Sector through a Human Rights-Based Approach to Development.","Kenya","100000.00","132876.00"
"00048132","PUBLIC SERV REFORM AND INSTITUTIONAL CAPACITY DEVT","Public Service Reform and Institutional Capacity Development: A comprehensively reformed civil service that is efficient, transparent and accountable and able to design policies, implement programmes and deliver services to the citizens","Gambia","100000.00","97841.00"
"00049124","D.C. Planification","D.C. Planification","Mali","100000.00","53234.00"
"00050624","Implementation of the RBEC GES 2008-2013","Project provides an overall framework for implementation of the RBEC Gender Equality Strategy with a strong focus on cross practice collaboration, capacity development and knowledge management.","Regional Center – Istanbul","100000.00","101723.00"
"00057503","Justice et Droits Humains/Mediature","Promotion de l'accès à la Justice et aux droits de l'Homme","Djibouti","100000.00","21218.00"
"00057579","Development Support and Advisory Services","Development Support and Advisory Services - activities funded from DSS and DAS resources","Bosnia and Herzegovina","100000.00","78685.00"
"00060757","Poverty Reduc & Envir Sustain in IRQ-DRR","Poverty reduction and environmental sustainability in Iraq through Preparatory Assistance to Disaster Risk Reduction","Iraq","100000.00","66413.00"
"00061392","Sustaining Thailand's Democratic Practice","Sustaining Thailand’s Democratic Practice through Improvement of Inclusive Electoral Process","Thailand","100000.00","93297.00"
"00061448","Philippines Poverty Environment Initiative","Philippines Poverty Environment Initiative (PPEI): Environment and Natural Resource Revenues and Benefits for Poverty Reduction and  Environmental Sustainability","Philippines","100000.00","87128.00"
"00061553","Chemicals Management Phase VI (NIR/SEV/62/INS/130)","Organize, plan, develop and coordinate the relevant activities for the implementation of Nigeria's Country Programme for Planned Phase-out of ODS under Montreal Protocol.","Nigeria","100000.00","88876.00"
"00061756","FS community-based forest/catchment mange","Integrated community-based forest and catchment management through an ecosystem service approach (CBFCM)","Thailand","100000.00","52182.00"
"00061794","Policy Support Facility","carrying out policy support and research for  key development challenges both in China as well as its South-South role","China","100000.00","0.00"
"00062466","Fondo Chile contra el hambre y la pobreza","Fondo Chile contra el hambre y la pobreza","Chile","100000.00","0.00"
"00062486","Human Rights aspect to HIV/AIDS Response in Cameroon","Human Rights aspect to HIV/AIDS R","Cameroon, Republic of","100000.00","81001.00"
"00062935","UNDP response to early recovery in Albay","UNDP response to early recovery in Albay","Philippines","100000.00","88807.00"
"00065036","Civil Society Early Recovery Assessment","Civil Society Ealry Recovery Assessment","Yemen","100000.00","99933.00"
"00066266","Disaster Risk Reduction","The project will work to strengthen capacity through review of the legal framework, towards the elaboration of a National Disaster Risk Reduction (DRR) Strategy, the establishment of a National Platform for DRR, and capacity development of key staff.","Kosovo (As per UNSCR 1244)","100000.00","57217.00"
"00066342","POST CRISIS SUPPORT RESPONSE IN THE MALDIVES","POST CRISIS SUPPORT RESPONSE IN THE MALDIVES","Maldives","100000.00","87605.00"
"00066679","Early Recovery for sustaining humanitarian gains","The project aims at 1) Strengthening the capacities of local authorities to prepare local development plans and rebuild conflict affected areas. 2) Strengthening NGOs/CSOs capacities in provision of basic services","Libya","100000.00","9630.00"
"00068983","Support to multi-dimensional poverty reduction in urban","Support to multi-dimensional poverty reduction in urban settings, through monitoring and effectively addressing multi-dimensional poverty issues in Ho Chi Minh city, and sharing knowledge and experience for multiplication in other cities.","Viet Nam","100000.00","6216.00"
"00069435","Community Resilience & Dev. Prog. for Area C & EJRM","The programme will assist the Palestinian Authority to plan, channel resources and implement actions for Area C and East Jerusalem to strengthen resilience and local development.","Prog for Palestinian People","100000.00","3449.00"
"00069686","Zambia Technical Facility for Strategic Response to GRZ","The Zambia Technical Facility for Strategic Response to Government of Zambia 2012-2015 is aimed at enhancing the attainment of the national development results embodied in the GRZ’s SNDP and the UNDP/GRZ CPAP.","Zambia","100000.00","68665.00"
"00065586","Mobilize Social Business to Accelerate Achievement","Mobilize Social Business to Accelerate Achievement of Timor-Leste MDGs","Timor-Leste","99950.00","89950.00"
"00043569","Zone Education Prioritaire","Improving the level of educational achievement in primary schools in deprived regions of Mauritius","Mauritius","99932.00","99003.00"
"00013393","Support to Prime Minister Office","Enhancing Decision-Making Capacities in the Offices of the Prime Minister","Lebanon","99922.00","89416.00"
"00067030","Youth Observatory","Yemeni Youth Observatory Project","Yemen","99842.00","86100.00"
"00061321","Association of the Professional Journalists of Kosovo","The project aims to facilitate the continuing development and expansion of the Association of Professional Journalists in Kosovo as a vital mechanism for oversight and accountability in Kosovo","Kosovo (As per UNSCR 1244)","99738.00","95885.00"
"00040174","SOI Sustainable Land Management Prep. Phasae","Solomon's Sustainable Land Management Preparatory Development Phase","Fiji","99700.00","46500.00"
"00051268","Support to the role of Media in fostering peace","Project Title Strengthening and Institutionalizing an Independent News Agency for Media Development in Iraq","Iraq","99533.00","140763.00"
"00068294","Appui à la coordination NU - Contributions bailleurs","Renforcement de Capacité du Bureau du Coordonnateur Résident au Chad.","Chad","99510.00","27.00"
"00048669","Programa conjunto de gestión ambiental","Programa Conjunto Gestión Ambiental Local para el Manejo de Recursos Naturales y Provisión de Servicios Ambientales en la Reserva de Biosfera Bosawás","Nicaragua","99383.00","97040.00"
"00047387","Provincial Strategies and Actions for Climate Change","Provincial Strategies and Actions for Climate Change Mitigation and Adaptation in China","China","99291.00","79160.00"
"00049298","SOARING BIRDS (Egypt Component)","Mainstreaming Conservation of Migratory Soaring Birds into Key Productive Sectors Along the Rift Valley/Red Sea flyway","Egypt","99216.00","96670.00"
"00058924","Phase Out Plan for HydroCloroFluroCarbon","Preparation of Hydro-Cloro-Fluro-Carbon Phase Out management Plan for Malaysia.","Malaysia","99160.00","80103.00"
"00065296","Localizing Poverty Reduction","Localizing Poverty Reduction","Philippines","98995.00","98356.00"
"00060623","Transparencia y Accountability","Evaluando la gobernabilidad democrática en El Salvador: Transparencia y Rendición de Cuentas. Incidir en el fortalecimiento de las capacidades del gobierno y de la sociedad civil, del monitoreo de transparencia, rendición de cuentas y anticorrupción","El Salvador","98950.00","97480.00"
"00061154","Namibia's Third National Communication to the UNFCCC","Namibia’s Self-assessment and Implementation for the preparation of the Third National Communication to the UNFCCC. Expedited Financing of Namibia’s Third National Communications to the UNFCCC.","Namibia","98950.00","93743.00"
"00068652","Sustainable Tourism Feasibility Study - Durres","Sustainable tourism development feasibility study for the Durres Plepa - Prroi i Agait area.","Albania","98862.00","98436.00"
"00045821","UN support to the National Youth Employment Scheme","This Programme  aims to enhance Government and UN interventions to prevent further marginalization of Youth in Sierra Leone.    The specific objectives of  this  Programme are:  to provide rapid Employment opportunities and income generating activities.","Sierra Leone","98832.00","80720.00"
"00049286","CUBA: MONITORING SUSTAINABLE LAND MANAGEMENT PROGRAMME","CUBA: COORDINATION, MONITORING AND EVALUATION OF CUBA COUNTRY PILOT PARTNERSHIP ON SUSTAINABLE LAND MANAGEMENT.","Cuba","98700.00","54131.00"
"00049826","Public Administration Reform in HCMC (2007-2011)","Support to Public Administration Reform in Ho Chi Minh City (2007-2011)","Viet Nam","98500.00","82683.00"
"00062260","Integrating Climate Change Risks into Water and Flood Management by Vulnerable Mountainous Communities in the Greater Caucasus Region","PIMS 3929 SCCF FSP Integrating Climate Change Risks into Water and Flood Management by Vulnerable Mountainous Communities in the Greater Caucasus Region.","Azerbaijan","98200.00","81456.00"
"00057448","Apoyo a la Vicepresidencia de la República en Acciones R","Proyecto de apoyo a la Vicepresidencia de la República en acciones relacionadas con la Transparencia, Anticorrupción y Acceso a la Información en Guatemala","Guatemala","98110.00","69434.00"
"00047439","Appui au Processuss Electoral","Appui au Processus Electoral et au Renforcement des Capacités des Elus","Sao Tome and Principe","97909.00","111659.00"
"00065142","Fase de Iniciación - Ecosistemas Secos","Este proyecto es la fase de iniciacion para la formulacion del proyecto de ecosistemas secos","Colombia","97871.00","50096.00"
"00042032","UNFCCC ENABLING ACTIVITY","Enabling Activity for the Preparation of the Second National Communication  to the UNFCCC","Guyana","97800.00","61106.00"
"00043332","VANUATU Sustainable Land Management (SLM)","The project will provide support for sustainable land management technologies to minimize land degradation problems; and stabilize the rural community socially, economically and environmentally.","Vanuatu","97800.00","95997.00"
"00050865","Parliament of Serbia","Strengthening the accountability of the Serbian Parliament","Serbia","97773.00","16155.00"
"00066806","Access to Information Project","Promoting transparency and accountability through access to information in the Maldives","Maldives","97665.00","38722.00"
"00050588","Institutional Strengthening Ozone Layer Protection (IS)","Institutional Strengthening to Ozone Layer Protection Programme Phase 6 - IDS/SEV/53/INV/180","Indonesia","97621.00","96544.00"
"00064365","2011 Flood Early Recovery Assistant Project - FERAP","Flood Early Recovery Assistant Project (FERAP)","Cambodia","97587.00","93430.00"
"00061365","MODELO GESTIÓN EMPALMES ADMINISTRACIONES LOCALES","Con la presente iniciativa se busca brindar apoyo técnico a unas seleccionadas entidades territoriales para que se logre una eficiente transición entre administraciones locales entrantes y salientes.","Colombia","97579.00","90431.00"
"00066068","Low Emission Capacity Building Programme Colombia","Apoyo al desarrollo de capacidades nacionales en crecimiento bajo en carbono","Colombia","97552.00","53200.00"
"00056561","Micro-insurance Project","Capacity Development of the Micro-insurance Market Project: 
The project aims to enhance capacity of the Government and disadvantaged groups to mitigate economic and social vulnerabilities by developing and introducing market-based micro-insurance.","Mongolia","97505.00","83587.00"
"00062146","Support to Mental Health Reform in Georgia","The project aims to support Georgian Mental Health care system to “create necessary environment for an adequate care and rehabilitation of the Mental Health patients ensuring their dignified life in full compliance with their human rights”.","Georgia","97425.00","96375.00"
"00059627","Supporting implementation of Domestic Violence Act 2007","Every Home a Safe Home: Supporting Thailand Towards Effective Implementation of Protection of Domestic Violence Victims Act BE 2550 (2007)","Thailand","97397.00","50236.00"
"00062220","Ozone Layer Protection","UNDP promotes introduction of non-ozone depleting, environmentally sound technologies in the country and upgrade of the country’s refrigeration servicing.","Armenia","97349.00","90006.00"
"00065355","Strengthening the Parliament of Trinidad and Tobago","The Strengthening of the Parliament of Trinidad and Tobago project aims to strengthen the parliament of Trinidad and Tobago in carrying out its functions and responsibilities, based upon a comprehensive approach to parliamentary development.","Trinidad and Tobago","97300.00","17269.00"
"00067683","Medios de Comunicación, Ética y Transparencia","Medios de Comunicación, ética y transparencia: Fortalecimiento de los valores democráticos - Segunda Fase","Peru","97259.00","97259.00"
"00061404","Empowerment of women to claim property rights in VietNam","Empowerment of women to enjoy equal access to property is a focal strategic priority for UNDP both in terms of equity and in terms of economic and social empowerment.","Viet Nam","97190.00","58889.00"
"00051066","Vaitele Urban Governance Pilot Project","The development of the Sustainable Management Plan for Vaitele, Apia, Samoa","Samoa","97134.00","97134.00"
"00059225","Inclusión Laboral y Social de Mujeres Jóvenes Bonaerense","Implementar una iniciativa, de carácter piloto, en materia de formación profesional y orientación laboral con perspectiva de género destinada mujeres jóvenes en situación de vulnerabilidad social de la Provincia de Buenos Aires","Argentina","96983.00","76881.00"
"00066458","Mécanismes Africains d'auto-évaluation des pairs","Mise en oeuvre des Mécanismes  Africains d'auto-Évaluation des Pairs (MAEP)","Djibouti","96497.00","63387.00"
"00056508","Food Security through sustainable Agriculture","Food Security through Improved & Sustainable Agricultural and Natural Resource Management;
UN Development Assistance Framework Outcome: 1. By, 2012, opportunities for generation of income and employment increased in targeted poor areas","Bhutan","96360.00","98693.00"
"00062713","Prévention & Gestion Inondations","Appui à la Gestion des Crises et Catastrophes Naturelles","Benin","96300.00","87347.00"
"00060500","Developing the Protected Area System of Armenia (WWF)","The project’s component will focus upon institutional capacity building by piloting a suite of sanctuary management tools largely absent from Armenian’s current protected area management regime.","Armenia","96002.00","93977.00"
"00063049","Promotion et insertion de la Jeunesse","Stratégie de promotion et d'insertion de la jeunesse à travers le renforcement des capacités du Ministère de la Jeunesse et des Sports et des Loisirs et celles du Conseil National de la Jeunesse.","Djibouti","96000.00","94203.00"
"00064508","National History Museum follow up activitees","National History Museum follow up activites","Albania","95909.00","94486.00"
"00056716","PROJET INTEGRE FISDES","PROJET INTEGRE  DE REHIBILITATION ET DE COHESION SOCIALE FINANCE PAR LE FISDES","Côte d’Ivoire","95802.00","88664.00"
"00067899","Appui renforcement des capacités accélération des OMD","Appui au Renforcement des Capacités du Gouvernement et acteurs non étatiques pour l'accélération des Objectifs du Millenaire pour le Développement","Gabon","95703.00","81126.00"
"00062004","Fortalecimiento de las capacidades SIGOB-ZACATECAS","Fortalecimiento de las capacidades de Gestión en el Estado de Zacatecas  a  través de la implementacion del Sistema de Programacion y Gestion de Metas y del Centro de Gestion del Gobernador del PNUD/SIGOB","Mexico","95609.00","87241.00"
"00046174","HIV/AIDS","UN Sspport to the National AIDS response","Serbia","95470.00","50441.00"
"00049693","Labour Market Analysis and Employment Generation","Labour Market Analysis and Employment Generation especially amongst youth and women","Bhutan","95461.00","92128.00"
"00067803","COOPERACION SUR-SUR Y TRIANGULAR","Fortalecer acciones de Cooperación Sur-Sur y Triangular del país a través de estrategia que busca mejorar capacidades para promoción de la Cooperación Sur-Sur y capacidades técnicas al interior de la Agencia Cooperación Internacional de Colombia","Colombia","95250.00","57562.00"
"00062931","Proyecto Manejo Sostenible de Paisajes Productivos","Elaboracion de documento de proyecto","Honduras","95013.00","95013.00"
"00047456","Plan terminal de manejo para la eliminacion de CFC","Plan terminal para la eliminacion de los Fluorocarbonos","Bolivia","94989.00","94989.00"
"00057418","Mainstream Environment within oPt","the project supports government institutions such as environment quality authority and water authority to promote environmental awareness and Mainstreaming","Prog for Palestinian People","94975.00","75383.00"
"00048089","Appui à la réintégration communautaire","Programme d’Appui à la Réintégration, à la Reconstruction et à la Réhabilitation Communautaire","Côte d’Ivoire","94812.00","6981.00"
"00046305","Programa Gobernabilidad Costa Caribe de Nicaragua","Apoyo y acompañamiento al Consejo de Desarrollo de la Costa Caribe de Nicaragua (CDCC).","Nicaragua","94728.00","94707.00"
"00048455","Groundwater in Nile Countries","Mainstreaming Groundwater Considerations into the Integrated Management of the Nile River Basin","Egypt","94340.00","78994.00"
"00049837","Vulnerabilidad y adaptacion Sistema Hidrico Cambio Clima","Evaluacion de la vulnerabilidad y adaptacion del sistema hidrico al cambio climatico de Costa Rica","Costa Rica","94210.00","94420.00"
"00051417","Strengthening Capacities of the Ministry of Justice","Strengthening the capacities of the Ministry of Justice to exercise its role in a more effective, efficient and transparent manner in order to better respond to the EU integration process.","Montenegro","94189.00","85781.00"
"00059625","Development of Media Monitoring Capacities in Georgia","Development of Media Monitoring Capacities in Georgia","Georgia","94105.00","94027.00"
"00047752","Fortalecimiento institucional Unidad de Ozono","Fortalecimiento institucional de la Unidad Nacional de Ozono del Ministerio de Medio Ambiente para el cumplimiento de los acuerdos para la reducción y/o eliminación de sustancias que agotan la capa de ozono","Chile","94090.00","93310.00"
"00048811","Teatro y Derechos Humanos","El teatro de Ibsen y la Consolidación  de los Derechos Humanos.","Costa Rica","94065.00","80595.00"
"00062703","3KEN Strenthening Early Recovery & Preparedness Coord","3KEN Strenthening Early Recovery & Preparedness Coord","Kenya","94000.00","88467.00"
"00064638","Appui à la Lutte contre la Corruption et le Blanchiment","Le projet (PACLEI) vise à appuyer l'élaboration, l'adoption et la mise en œuvre du Document de Stratégie de Lutte contre la Corruption et le Blanchiment des Capitaux du Gabon.","Gabon","94000.00","92256.00"
"00063980","UN Peace-Building Expert in the Kyrgyz Republic","The key objective of the UN Peace-building Expert is to provide technical guidance to the UN system in Kyrgyzstan on programming and policy work.","Kyrgyzstan","93950.00","94273.00"
"00062155","Climate Change and Environment Projects Formulation","Project Initiation Plan (PIP) for formulation of Climate Change and Environment Projects under the Country Programme 2011-2015","Democr People's Repub of Korea","93729.00","0.00"
"00062107","PID for Kidepo Conservation project","Conserve Threatened Savana Woodland in Kidepo landscape Project Preparation Grant","Uganda","93539.00","73665.00"
"00057188","Promotion du Volontariat","Promotion du Volontariat pour la gestion décentralisée de l'Environnement au Bénin","Benin","93481.00","100218.00"
"00062324","Strategic Planning and Policy Development Phase II","Support to the establishment and successful functioning of strategic planning and policy development system/s at State and Entity levels that promote efficiency, effectiveness, accountability, and support the EU integration process","Bosnia and Herzegovina","93139.00","87761.00"
"00043528","Equidad de GENERO","Programa de Transversalizacion de la Equidad de Genero","Nicaragua","93060.00","86000.00"
"00044479","Appui Ministère Famille","Appui Institutionnel au Minstère de la famille et des affaires sociales","Côte d’Ivoire","92950.00","88259.00"
"00062200","PLAN D'ELIMINATION DES HCFCs (HPMP)","Plan National d’Élimination des Hydrochlorofluorocarbures prévoit l’élimination des HCFC dans le secteur de la réfrigération","Democratic Republic of Congo","92950.00","86170.00"
"00062204","Mainstreaming global environment in local planning","Intégration des aspects de l’environnement mondial dans les processus de planification stratégique locale et de suivi de l’Initiative Nationale pour le Développement Humain (INDH) au Maroc.","Morocco","92950.00","68225.00"
"00045302","Capacity Development of National Institute for Deming","The project will assist INAD to enhance its role as National demining operator. The specific outcome of the project will be consolidated access and security for development efforts in Angola through developing INAD capacity.","Angola","92877.00","57518.00"
"00060746","Institutional Strengthening, PhVIII","Institutional Strengthening for the phase-out of Ozone depleting substances under the Montreal Protocol - Phase VIII","Iran, Islamic Republic of","92700.00","81524.00"
"00060605","Self Assessment for the Third National Communication","This project will support the country of Belize in its preparation of its Third National Communication to the Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC).","Belize","92634.00","92634.00"
"00050208","Poverty Alleviation and Empowerment of  Rural Bhutan","Poverty Alleviation and Empowerment of Rural Women","Bhutan","92571.00","88003.00"
"00062340","Supporting Parliament Suriname","Support to the Parliament of Suriname","Suriname","92413.00","76449.00"
"00025888","ADOLESCENTS/MIGRATION/SIDA","ADOLESCENTS/JEUNES/MIGRATION/SIDA","Senegal","92290.00","93168.00"
"00067263","Advancement of social inclusion and integration of PWDs","Advancement of social inclusion and integration of Persons With Disabilities (PWDs)","Turkmenistan","92226.00","83308.00"
"00059408","Support to Tourism Development","Institutional Support to the Ministry of Culture and Tourism to facilitate effective development to domestic tourism in Azerbaijan (III Phase)","Azerbaijan","92196.00","99400.00"
"00051061","Support to Land Policy Analysis in MinistryofAgriculture","Support to Development of Land Policies for Socio-Economic Development","Viet Nam","92182.00","85826.00"
"00067688","URU/12/003-Consolidación Sistema Nacional de Emergencias","El objetivo del proyecto es consolidar el Sistema Nacional de Emergencias con el fin de promover efectivamente la Reducción del Riesgo de Desastres en Uruguay.","Uruguay","91938.00","-2252.00"
"00066868","Programa  Pueblos Indigenas y Afrodescendientes","Se apoyará un mecanismo de diálogo permanente sobre la aplicación de los derechos de los pueblos indígenas y afrodescendientes con la participación de representantes indígenas y afrodescendientes e instituciones de Gobierno.","Nicaragua","91902.00","45375.00"
"00060775","Third Nat'l Comm to UN Climate Change Convention","Enabling the Islamic Republic of Iran to prepare its Third National Communication to the Conference of Parties (CoP) to the UN Framework Convention on Climate Change (UNFCCC)","Iran, Islamic Republic of","91517.00","75060.00"
"00058948","UNDP Projects under Delivery as One (DAO) Support","UNDP projects under Delivery as One (DAO) support","Bhutan","91400.00","75900.00"
"00068629","Enhanced environment awareness","Enhanced environment awareness","Albania","91215.00","71027.00"
"00012780","BIOSAFETY FRAMEWORK","DEVELOPMENT OF THE NATIONAL BIOSAFETY FRAMEWORK","Guatemala","91140.00","91140.00"
"00065259","Flexible Funding Facility to support the Round Table Pro","Flexible Funding Facility to Support the Round Table Process","Lao People's Democratic Republ","91119.00","27665.00"
"00061373","Adaptation and Transboundary Waters Resource Management","Adapting national and transboundary water resource management in Swaziland to manage the expected impacts of climate change","eSwatini","91035.00","30888.00"
"00060007","Climate Change-Induced Coastal Erosion","Increased resilience And Adaptation To Climate Change-Induced Coastal Erosion In Coastal Communities in Mozambique","Mozambique","91001.00","0.00"
"00068279","Targeted support to implement Bangladesh REDD+ Readiness","Targeted support to implement Bangladesh REDD+ Readiness","Bangladesh","90740.00","719.00"
"00060184","CLUSTER SUPPORT PROJECT","CLUSTER SUPPORT PROGRAMME","Turkey","90684.00","79588.00"
"00045997","PROJ.GESTION.INTEGREE.ECOSYSTEMES.PHASE 2","PROJET DE GESTION INTEGREE DES ECOSYSTEMES DANS 4 PAYSAGES REPRESENTATIFS DU SENEGAL (PGIES)-PHASE 2","Senegal","90678.00","-5959.00"
"00057095","URU/09/002 Canelones Crece Contigo","Canelones Crece Contigo","Uruguay","90606.00","69967.00"
"00066931","RERL-Nepal-PIMS 4522 CC PPG:","RERL-Nepal-PIMS 4522 CC PPG:","Nepal","90500.00","18235.00"
"00062632","Thailand 2011 Flooding Early Recovery & Coordination Sup","Thailand 2011 Flooding Early Recovery & Coordination Support","Thailand","90482.00","90040.00"
"00065818","Promoting Sustainable Bio-Energy Production From Biomass","The Promoting Sustainable Bio-energy Production from Biomass (SBEPB) Project is contributing to the reduction of greenhouse emissions through removal of barriers to sustainable production and utilization of biomass resources in Timor-Leste","Timor-Leste","90314.00","44774.00"
"00012622","FIJI National Biodiversity Strategy & Action Plan","The project enables the design of effective response measures to improve Fiji's efforts in conserving biological diversity at national, sub-national and community levels.","Fiji","90000.00","88686.00"
"00037079","APPUI A LA STRATEGIE NATIONALE DE MICROFINANCE","APPUI A LA STRATEGIE NATIONALE DE MICROFINANCE","Togo","90000.00","87550.00"
"00038662","Vanuatu SNC EA","Vanuatu Second National Communication (SNC) Enabling Activity (EA).","Vanuatu","90000.00","73016.00"
"00049035","Renforcement Capacités Assemblée Nationale.","Le projet vise le renforcement de la performance de l’Assemblée Nationale  pour qu'elle puisse assumer son mieux son rôle dans le dispositif de la gouvernance démocratique.","Mali","90000.00","67727.00"
"00058697","Sustainable development policies of central&local govern","The objective of the Project is to institutionalize the partnership with Ministry of Environment and Spatial Planning in the areas of climate change and renewable energy, water governance, biodiversity, and lead contamination in Mitrovicë/Mitrovica.","Kosovo (As per UNSCR 1244)","90000.00","85459.00"
"00064222","Institutional Budget-Development Effectiveness","Institutional Budget - Development Effectiveness is for Management and Operational expenditure in the course of Country Office's regular programming","Malaysia","90000.00","67987.00"
"00065350","Youth Participation in Decision Making and Policy Implem","Youth Participation in Decision Making and Policy Implementation.","Azerbaijan","90000.00","74988.00"
"00050109","Emergency Management Support Project","Earthquake Relief and Early Recovery Project in China","China","89942.00","81743.00"
"00057648","URU/09/G62 Sustancias Agotadoras Capa de Ozono Fase VIII","El proyecto extiende por 2 años adicionales el Programa de Fortalecimiento Institucional del Gobierno de Uruguay, para permitir que se continúen los esfuerzos por cumplir con las obligaciones emergentes del Protocolo de Montreal.","Uruguay","89919.00","61377.00"
"00050450","Bahrain UPR implementation","Ministry of State for Foreign Affairs - Supporting Implementation of Bahrain’s Universal Periodic Report (UPR) and  Action Plan","Bahrain","89844.00","79647.00"
"00051255","Développement des capacités de gestion de l’environnemen","Développement des capacités de gestion de l’environnement et de coordination multisectorielle du développement durable en Union des Comores","Comoros","89571.00","80059.00"
"00067159","Social card–Social Welfare Information System,Montenegro","Social card – Social Welfare Information System (SWIS) in Montenegro","Montenegro","89525.00","25627.00"
"00065078","DE-Development Effectiveness","DE-Development Effectiveness","Serbia","89100.00","89100.00"
"00060840","Particip. Ciudadana para fort. agenda municipal con TICs","Participación ciudadana para fortalecer la agenda municipal de política social con herramientas tecnológicas en el municipio de La Paz","Bolivia","89029.00","89029.00"
"00062505","Implementación Trámite Unico Simplificado Buenos Aires","Apoyo para la Implementación del Trámite Unico Simplificado (TUS) en la provincia de Buenos Aires","Argentina","89000.00","0.00"
"00057238","Social Inclusion and Conflict Transformation","Millennium Development Goals Fund-1975:
Closing the Chapter: Social Inclusion and Conflict Transformation in War Affected Areas of Croatia","Croatia","88986.00","88926.00"
"00045230","Avian and Human Influenza Coordination Activity","Avian and Human Inluenza (AI) Coordinator Activities in Indonesia.","Indonesia","88801.00","41851.00"
"00064591","Improving Health and Safety of Miners in Eastern Ukraine","Improving the Health and Safety of Miners in Eastern Ukraine","Ukraine","88626.00","88626.00"
"00058812","Développement de l'hydro-électricité de petite échelle","Développement de l'hydro-électricité de petite échelle: Small Scale Hydro-Power Development in Haiti - PIMS 2820 CC MSP HAITI.","Haiti","88425.00","88425.00"
"00061353","MDG Water Governance  Project","Applying MDG Acceleration Framework: Addressing Governance Bottlenecks to Achieve Water and Sanitation Coverage in Belize","Belize","88396.00","86628.00"
"00061293","Innovations for Development","Assessment of  Social Vulnerability in Georgia; Post 2015 consultations in Georgia and follow up by employing innovatios in programming.","Georgia","88382.00","85520.00"
"00013931","MDV03G61-End-User Awareness/Incentive Programme","End User Awareness/Incentive Programme","Bureau Policy & Prog Support","88356.00","0.00"
"00067099","Supporting Social Inclusion of Roma and Egyptian Communi","Supporting Social Inclusion of Roma and Egyptian Communities","Albania","88182.00","46456.00"
"00043670","Observatorios Metas Milenio","Sistema de Observatorios para el Seguimiento de las Metas del Milenio","Honduras","88168.00","79615.00"
"00050016","Partidos Politicos","Apoyo al proceso de modernizacion del sistema de Partidos Politicos enla Republica Dominicana","Dominican Republic","88000.00","11967.00"
"00064761","Wetland Protected Areas- Preparation","Project Preparation Grant for ""Conservation of Critical Wetland Protected Areas and Linked Landscapes""","Viet Nam","88000.00","42263.00"
"00048456","Cultura y desarrollo","Creatividad e Identidad Cultural Para el Desarrollo Local","Honduras","87970.00","82819.00"
"00045955","UAE Housing Project in the West Bank","Reconstruction of up to 100  Palestinian Homes in the West Bank","Prog for Palestinian People","87942.00","89478.00"
"00058628","Desarrollo capacidades Secretaría de Emergencia Nacional","Desarrollo de capacidades institucionales de la Secretaria de Emergencia Nacional, para la creación e implementación de una Política Nacional de Gestión de Riesgos y Protección Civil","Paraguay","87856.00","85499.00"
"00058038","URU/09/006 Estrategia Uruguaya de Cooperación Sur Sur","Apoyo a la Estrategia Uruguaya de Cooperación Sur Sur","Uruguay","87599.00","86698.00"
"00013620","DEMOCRACY CONSOLIDATION","DEMOCRACY CONSOLIDATION PROGRAMME PHASE II","Malawi","87459.00","0.00"
"00059712","Invasive Alien Species","The project will support the development of a policy and legal environment for effective control of Invasive Alien Species (IAS).","Sri Lanka","87398.00","54040.00"
