"project_id","title","description","operating_unit","budget","expense"
"00061729","Water, Sanitation, and Hygiene to sustain and expand access to safe water supply","UNDP Sudan CHF 2010.Sudan Common Humanitarian Fund – Emergency Reserve - Managing Agent NGO’s - Water, Sanitation, and Hygiene to sustain and expand access to safe water supply","Sudan, Republic of the","92145.00","0.00"
"00079875","Agro-environmental Incentives","Supporting Sustainable Land Management in Steppe and Semi-arid Zones through Integrated Territorial Planning and Agro-environmental Incentives","Kazakhstan","92103.00","85536.00"
"00085631","Support for the cultural heritage monuments - Phase III","Support to monuments of great importance to Cyprus - Phase III","Cyprus","91946.00","85931.00"
"00067038","Securing a Climate Resilient Philippines","Provide support to the implementation of the Philippines' National Action Plan on Climate Change","Philippines","91815.00","69618.00"
"00083405","Firearms Explosives Risk Minimization","Effective judicial and policing institutions established and contribute to increased personal security.","Kosovo (As per UNSCR 1244)","91667.00","46382.00"
"00069420","Asistencia Técnica Tribunal Supremo Electoral","Asistencia Técnica Internacional al Tribunal Supremo Electoral en la elaboración de la nueva ley de organizaciones políticas y de normas y regulaciones electorales.","Bolivia","91666.00","112975.00"
"00066851","Autonomisation Organisations Jeunesse","Développement des capacités des jeunes à développer une vision commune pour leur valorisation. Renforcement des capacités organisationnelles, techniques et opérationnelles des associations de jeunes, et facilitation de leur mise en réseau.","Côte d’Ivoire","91453.00","85582.00"
"00083882","Via Dinarica: A Platform for Sustainable Tourism Development and Local Economic Growth ","Reduction of economic, social, and regional disparities in BIH through the affirmation of the Via Dinarica as a regional tourism destination and increase BiH's competitiveness in nature-based tourism.","Bosnia and Herzegovina","91344.00","91373.00"
"00071108","Samegrelo-Zemo Svaneti Livelihood","Support to Vulnerable Communities’ Livelihood Development in Samegrelo-Zemo Svaneti Region","Georgia","91248.00","88973.00"
"00061891","UNJP PROMOTING GENDER EQUALITY LOCAL LEVEL","UN Joint Programme on Promoting Gender Equality at Local Level","Turkey","91000.00","87345.00"
"00062496","Appui Developpement Capacités pr réalisation OMD","Le projet contribuera au double plan stratégique et opérationnel à la réalisation des OMD, le DHD, l’efficacité de l’aide et l’évaluation des politiques publiques.","Benin","90601.00","42179.00"
"00044773","URU/06/016 Gestión integrada de la zona costera uruguaya","El proyecto promueve la consolidación de un modelo de gobernanza para la Gestión Integrada de la Zona Costera en Uruguay.","Uruguay","90571.00","93351.00"
"00077402","Mainstreaming Rio Conventions in Sustainable Development","Le projet vise à la création à l’échelle internationale avec des planifications locales et des systèmes de prise de décisions au Burkina Faso.","Burkina Faso","90500.00","9176.00"
"00079514","Support for Parliament to strengthen the capacity","Support for Parliament to strengthen the capacity of representative bodies in Turkmenistan","Turkmenistan","90497.00","87561.00"
"00081043","Bolivia - Apoyo en la recuperación posdesastre - 2014","Bolivia - Apoyo en la recuperación posdesastre - 2014 Brindar asistencia técnica al Gobierno de Bolivia y a las instituciones públicas y privadas para acelerar el proceso de recuperación de las zonas afectadas por inundaciones en Bolivia","Bolivia","90325.00","90325.00"
"00084408","UNDP Projects under Bhutan UN Country Fund","UNDP projects under Bhutan UN Country Fund - to support civil society and government institutions address gender-based violence.","Bhutan","90122.00","73773.00"
"00049562","HIV and AIDS Management Programme","By 2012, the rate of HIV and AIDS infection is halted or reduced and government provides services to those people with, and affected by, HIV and AIDS.","Papua New Guinea","90000.00","47030.00"
"00074757","Program conjoint sur la participation politique des femm","Il vise à contribuer à la réalisation de renforcement des capacités des femmes dans les sphères de décisions en Mauritanie en appui à la réalisation de l'OMD3 y inclus à travers de l’approche sensible au genre et droits humains","Mauritania","90000.00","88149.00"
"00076046","URU/13/G33 As. Prep. proyecto Espacios de coordinación","URU/13/G33 PIMS 5226 Asistencia preparatoria del proyecto Espacios de coordinación de las Convenciones de Río para un crecimiento sustentable en Uruguay (ECCOSUR","Uruguay","90000.00","41764.00"
"00078085","PPG Low Carbon Growth in Cities through Sustainabl","4778 PPG Achieving Low Carbon Growth in Cities through Sustainable Urban Systems Management in Thailand","Thailand","90000.00","42794.00"
"00080493","Continuation of Social Welfare System Reform-Bridging","Continuation of the Social Welfare System Reform – Bridging period July 2014 –December 2015: Socially vulnerable groups have access to and benefit from comprehensive, inclusive and sustainable social services.","Montenegro","90000.00","49457.00"
"00081744","Renforcement capacités BPE en cartographie","Ce projet vise à mettre en place une base de données sur les bureau de vote.","Chad","90000.00","73079.00"
"00081999","Innovation for development  initiation plan","Innovation  development  initiation plan for development","Ethiopia","90000.00","5824.00"
"00082308","Renforcement des capacités du Gov sur la gestion des res","Le projet vise à renforcer la gestion, la planification et les capacités de gouvernance dans le secteur des ressources naturelles par le biais d’un certain nombre d’interventions critiques.","Djibouti","90000.00","90000.00"
"00065733","Capacity Development for Warif to Promote Volunteerism","Institutional and individual capacities developed towards promotion of Youth volunteerism","Saudi Arabia","89976.00","68432.00"
"00070264","NATIONAL PLAN  LABOR INCLUSION PERSONS W/ DISABILITIES","National Plan for Labor Inclusion of People with Disabbilities","Costa Rica","89965.00","89390.00"
"00074813","South Africa Wind Energy Project Phase II","The project goal is to reduce greenhouse gas emissions generated by thermal power generation in the national interconnected system.","South Africa","89946.00","73446.00"
"00078156","Promotion of LED Technologies for General Lighting","Promotion of LED technologies for general lighting","Viet Nam","89906.00","70624.00"
"00063388","Introducing Integrity Systems","Helping citizens get an easy, friendly, equitable and corruption-free access to services provided by central and local level institutions.","North Macedonia","89850.00","89515.00"
"00065317","PIMS 4821 National Biodiversity Planning to Support the","PIMS 4821 National Biodiversity Planning to Support the implementation of the CDB 2011-2020 Strategic Plan","Costa Rica","89840.00","84983.00"
"00068851","Promoting Employment & Productivity in Garment Industry","The objectives and focus of UNDP PEPGI project overlaps with that of USAID’s “Youth Workforce Development Project”.","Pakistan","89840.00","87497.00"
"00073511","Fortalecimiento Unidad Averiguaciones Especiales  PDH","Unidad de Averiguaciones Especiales de la Institución del Procurador de Derechos Humanos  con mayores capacidades para la investigación de casos de desapariciones forzadas cometidas durante del conflicto armado interno de Guatemala.","Guatemala","89786.00","89709.00"
"00077485","Strenthening Resilient Livelihood & Sub-National System","Project Preparatory Grant for Strengthening the resilience of Cambodian rural livelihoods and sub-national government system to climate risks and variability","Cambodia","89776.00","76156.00"
"00082765","Diaspora Engagement for Economic Development II","The objective of the programme is to enhance the contribution of diasp. to poverty reduction in the short-term and to sustainable, local ec. development through facilitating th investment and saving  among migrants and remit.-receiving households.","Kosovo (As per UNSCR 1244)","89700.00","87939.00"
"00073068","PIMS 4430 MFA PPG: Altay-Sayan SLM&CCM","This PPG is to develop a full project document for a UNDP/GEF projectaddressing barriers and demonstrating solutions to sustainable land management and ecosystem-based climate change mitigation in the Altai-Sayan Ecoregion.PIMS 4430","Russian Federation","89241.00","73028.00"
"00066607","4.4.1 Key state institutions and social partners are cap","4.4.1 Key state institutions and social partners are capable to develop and implement gender aware employment policies and programmes and support women economic empowerment.","Albania","88937.00","87112.00"
"00060425","Gender Mainstreamed in National Laws and Policies","Strengthened Human Rights institutions for enhanced equality(by Gender,minority and socio-economic status ) and specific vulnerable groups","Botswana","88788.00","67081.00"
"00060834","Global Compact Armenia Phase II","Private public partnerships are created in targeted areas to provide alternative livelihood opportunities and improved service provision","Armenia","88678.00","58067.00"
"00062340","Supporting Parliament Suriname","Support to the Parliament of Suriname","Suriname","88455.00","87442.00"
"00057201","Value Chains for Employment","Value Chains for Employment strengthened and livelihoods improved","Bosnia and Herzegovina","88094.00","64580.00"
"00062526","Communication for Delivering as One/UNIC Component(UNDAP","Communication for Delivering as One/UNIC Component UNDAP coordination and results","United Republic of Tanzania","88028.00","80359.00"
"00049653","Pacto Global","Pacto Global es la mayor iniciativa global para el logro de los Objetivos de Desarrollo del Milenio.  En cada país, una Red local apoya sus principios.  Este proyecto encara la conformación y fortalecimiento de la Red Paraguaya.","Paraguay","88000.00","56989.00"
"00057987","PROM. INITIATIVES/INDUSTRIES CULT. AU SENEGAL","PROMOUVOIR LES INITIATIVES ET LES INDUSTRIES CULTURELLES AU SENEGAL. PROJET DESTINE A PROUMOUVOIR LES INDUSTRIES CULTURELLES POUR UN DEVELOPPEMENT DURABLE DANS LE DELTA DU SALOUM ET LE PAYS BASSARI","Senegal","87973.00","86193.00"
"00077824","Mainstreaming  Biodiversity Conservation - CRGE strategy","Mainstreaming Incentives for Biodiversity Conservation in the Climate Resilient Green Economy Strategy (CRGE).","Ethiopia","87938.00","87716.00"
"00069665","SPANB Stratégie Plan d'Action Nationaux Biodiversité","Planification nationale en matière de diversité biologique en appui à la mise en œuvre du plan stratégique 2011-2020 de la Convention sur la Diversité Biologique (CDB) au Maroc
PIMS 4853 MAR_BD EA_ Plan Stratégique2011-2020 CBD Maroc","Morocco","87706.00","49625.00"
"00064014","Plan de Eliminación Hidroclorofluorocarbonos","Implementación del Plan de Eliminación de Hidroclorofluorocarbonos para iniciar un proceso sostenible de aplicación de los compromisos asumidos con el Protocolo de Montreal, en el marco de las políticas nacionales.","Paraguay","87692.00","85473.00"
"00076142","Sellos de Igualdad de Genero","Sistema de Gestión de Igualdad de Género en las Empresas e Instituciones en República Dominicana","Dominican Republic","87500.00","39523.00"
"00059833","Social Economy Model for Romania","The project will develop the Social Economy concept in Romania and implement a set of activities that will increase the awareness among targeted vulnerable groups and the general population.","Romania","87419.00","77464.00"
"00032151","Support to UN Coordination","Support to UN Coordination","Fiji","87260.00","63288.00"
"00073461","Scale up of Access to Clean Energy (PPG)","Scaling-up of Access to Clean Energy for rural productive and domestic uses (PPG)","India","87243.00","86634.00"
"00060869","Overseas Filipinos Remittances for Development (OFs-RED)","Overseas Filipino Worker/Remittance for Development (OFW-RED): Building a Future Back Home","Philippines","86771.00","89269.00"
"00056912","Appui à la Décentralisation","Appui à la Décentralisation et à la Sécurité Alimentaire.","Benin","86500.00","86982.00"
"00072975","Expanding the PA System to incorporate Important Aquatic","Expanding the PA System to incorporate Important Aquatic Ecosystems","Bangladesh","86402.00","72832.00"
"00074369","National Access and Benefit Sharing Framework","Developing and Implementing a National Access and Benefit Sharing Framework in Malaysia","Malaysia","86389.00","85913.00"
"00046916","ARC : Appui à la Réalisation du Plan d'Action Commun","Appui au Renforcement des Capacités (ARC) : Appui à la Réalisation du Plan d'Action Commun (PAC) du Plan Cadre des Nations Unies pour l'Aide au Développement au Maroc (UNDAF) 2012-2016","Morocco","86000.00","74191.00"
"00059549","UN-REDD Programme - Tanzania Quick Start Initiative","Reducing Emissions from Deforestation and Forest Degradation","United Republic of Tanzania","85958.00","40484.00"
"00079682","Climate Change Risks-Water Resources & Food Security DZ","Addressing Climate Change Risks on Water Resources and Food Security in the Dry Zone of Myanmar.","Myanmar","85790.00","47327.00"
"00074238","Biomass Markets in Serbia","Reducing barriers in order to accelerate development of biomass markets in Serbia","Serbia","85550.00","58622.00"
"00043143","Development and Assessment","Programme development support services. Research and development actions launched to diversify programming in line with the newly developed country programme.","Turkmenistan","85500.00","181.00"
"00079327","Armenia's First Biennial Update Report 2014 to UNFCCC","Armenia's First Biennial Update Report to United Nations Framework Convention on Climate Change","Armenia","85400.00","75441.00"
"00066032","Project ""Scaling Up Community-Based Adaptation in Niger""","The Project ""Scaling Up Community-Based Adaptation in Niger"" seeks to increase the country's adaptive capacity to respond to the impact of Climate Change, including variability at local, national regional ang global levels.","Niger","85200.00","85196.00"
"00035595","Access Improvements to Markets in Eastern Region","To improve access to markets in the eastern region as a means of stimulating socio-economic activities in Viqueque and Lautem. Five key bridges repaired thereby opening access for rural communities along the Viqueque-Lospalos road to major markets","Timor-Leste","85141.00","0.00"
"00083121","Projet d'Appui au Suivi de la Table Ronde de Paris","Le Projet conjoint d'Appui au suivi de la Table Ronde 2014 de Paris vise à soutenir la dynamique de la table ronde par un appui institutionnel conjoint UNFPA-PNUD au Bureau Opérationnel de Suivi de la Table Ronde (BOS-TR) dans la conduite de sa mission.","Benin","85036.00","68731.00"
"00034068","Development Advisory Support","Development Advisory Services for direct support to upstream initiatives in UNDP's focus areas.","Albania","85000.00","14893.00"
"00067795","NHDR on Sustainable Growth and Policy Analysis","Development of National Human Development Report on Sustainable Growth (Towards a Resource Efficient Economy: Fulfilling Montenegro’s Promise as an Ecological State) and Policy Analysis","Montenegro","85000.00","85459.00"
"00075270","PIMS 4780: Developing Market- Biogaz Ressources Dev Util","Développement du marché du biogaz en Guinée","Guinea","85000.00","39717.00"
"00074291","Sustainable use of Syr Darya Basin basin groundwater","Enabling Countries of the transboundary Syr Darya Basin to make sustainable use of their groundwater potential and subsurface space with consideration to climate variability and change","Kazakhstan","84789.00","83933.00"
"00060623","Transparencia y Accountability","Evaluando la gobernabilidad democrática en El Salvador: Transparencia y Rendición de Cuentas. Incidir en el fortalecimiento de las capacidades del gobierno y de la sociedad civil, del monitoreo de transparencia, rendición de cuentas y anticorrupción","El Salvador","84776.00","80338.00"
"00031879","Common Premises and MOSS","The project is created to manage the UN Common premises and Tajikistan Minimum Operating Security standard budget","Tajikistan","84689.00","84689.00"
"00076440","Energy Efficiency Improvement in Buildings","Improve energy efficiency in commercial and high-rise buildings","Viet Nam","84627.00","50375.00"
"00037684","Second Climate Change National Communition  Report","PIMS 3358 CC EA: Botswana SNC for UNFCCC

Enabling Activities for the Preparation of Botswana’s Second National Communication to UNFCCC","Botswana","84624.00","30248.00"
"00058016","Support for the Impl.  Peace & Security Agenda - AUC","Support for the Impl.  Peace & Security Agenda - AUC","Ethiopia","84490.00","404232.00"
"00067515","Solomon Islands Water Sector Adaptation Project-SIWSAP","This  PPG phase is intended to hold stakeholder consultations and carry out preliminary technical assessments on water supply sources and their vulnerability to climate change, aswell as the submission of a project document by November 2013.","Solomon Islands","84426.00","51991.00"
"00060097","Fortalecimiento de la Oficina Anticorrupción","Fortalecimiento Institucional de la Oficina Anticorrupción - II","Argentina","84325.00","28911.00"
"00073119","Protecting Human Health and the Env from POPs (PPG)","Protect human health and the environment from unintentional releases of POPs originating from incineration and open burning of health care- and electronic waste.","Egypt","84172.00","67687.00"
"00074766","Promoción de la Seguridad Ciudadana en los municipios","Promoción de la Seguridad Ciudadana en los municipios  de Ciudad Juárez, Tijuana y Culiacán a partir del diseño e implementación de Planes Juveniles de Acción Municipal","Mexico","84149.00","54997.00"
"00079863","OFFICE CAPACITY BUILDING AND KNOWLEDGE DEVELOPMENT","Proyecto de Management para el manejo de los recursos de la fuente de fondos 888.","Mexico","84028.00","83905.00"
"00072860","Strengthening Management of the PA System PPG","Preparatory phase of the project Strengthening Management of the PA System to Better Conserve Endangered Species and their Habitats, to develop the Project Document to be submitted to GEF","Mexico","84021.00","84021.00"
"00038338","Drylands Development Center Management","Drylands Development Center Management","Bureau Policy & Prog Support","84000.00","83910.00"
"00058493","PANA _Appui aux Exploitants Agicoles","Le projet renforce les capacités des agriculteurs à s'adapter au climat. Des variétés résiliantes de haricot, arachide, maïs, manioc et riz, sont sélectionnées dans 4 zones agro-climatiques et multipliées. un calendrier agricole dynamique est préparé.","Democratic Republic of Congo","83592.00","82091.00"
"00078227","Water Stewardship Programme in Kazakhstan","Water Stewardship Programme in Kazakhstan","Kazakhstan","83350.00","24193.00"
"00060494","Mécanisme Africain Evaluation PAIRS","Mécanisme Africain d'Evaluation par les PAIRS","Benin","83117.00","79183.00"
"00082668","Projet Appui Modernisation Assemblée Nationale","Le projet vise à la poursuite des actions de renforcement des capacités de l'Assemblée Nationale en vue de la modernisation et d'une amélioration significative du fonctionnement du Parlement.","Benin","83000.00","81036.00"
"00049057","PACDIP","Les institutions et les acteurs nationaux utilisent les outils de planification de contrôle et de suivi évaluation des politiques programme et budget. Il sera clôturé en 2014 suite à la restitution des soldes.","Congo","82759.00","0.00"
"00061323","Institutional Strengthening - Phase X","Institutional Strengthening Project for the Implementation of Montreal Protocol in Lebanon (Phases VII-X)","Lebanon","82750.00","73178.00"
"00069327","Phase out-Ozone Depletion","Institutional Strengthening for Phase-out of Ozone Depleting Substances under the Montreal Protocol - Phase IX","Sri Lanka","82735.00","82045.00"
"00044236","AID COORDINATION","Enhance development assistance analysis","North Macedonia","82498.00","71459.00"
"00067932","National BD Planning for Implementing CBD Strategic Plan","National Biodiversity Planning to Support the Implementation of the CBD Strategic Plan in Serbia aims to integrate obligations under UNCBD into country’s national, development and sectoral planning frameworks in line with the CBD Strategic Plan 2011-2020","Serbia","82403.00","40130.00"
"00072674","Post 2015 National Consultations","Identify views and aspirations of people of Turkmenistan on the future they want for the post-2015 period and effective ways to implement the post-2015 global development framework including building effective institutions and capacities","Turkmenistan","82264.00","65637.00"
"00067172","4KEN12402: PIMS 4490: PPG Enhancing Wildlife Conservat","4KEN12402: PIMS 4626: PPG Enhancing Wildlife Conservation in the Productive Southern Kenya Rangelands through a landscape approach.","Kenya","82068.00","80672.00"
"00062459","Support Project to the National Assembly","Developing the institutional capacities that allow the parliament to fully and effectively perform its constitutional mandate","Kuwait","82027.00","82027.00"
"00082202","Mécanisme Afric Evaluat PAIRS3","Projet d’Appui à la Bonne Gouvernance et à la Consolidation de la Démocratie à travers la mise en œuvre du Mécanisme Africain d’Evaluation par les PAIRS 3.","Benin","81936.00","80493.00"
"00050366","Seguimiento y Evaluación del Programa País","Seguimiento y Evaluación del Programa País, a través del seguimiento de las actividades que se desarrollen y la evaluación de los impactos del Programa","Chile","81921.00","78965.00"
"00057437","Parliamentary Secretariate Capcity Development","Shura and Council of Representatives - Strengthening the Capacity of the Parliamentary Secretariat and Members of the Parliament","Bahrain","81883.00","47694.00"
"00059538","Security Gap Project","Security Gap Project: Ensure that the DPII properly equipped and enabled to provide quality services to the UN system; improved mobility, responsiveness, operational efficiency and morale in the DPII force through required equipment and infrastructure","Afghanistan","81883.00","752912.00"
"00074927","TRAC 3 inundaciones Misiones Itapua Ñeembucu Alto Parana","TRAC 3 inundaciones Misiones Itapua Ñeembucu Alto Parana","Paraguay","81234.00","81137.00"
"00070672","Desarrollo e Implementación de un Sistema de Información","Desarrollo e Implementación de un Sistema de Información de Salvaguardas que Integre los Principios  y Criterios Ambientales y Sociales","Costa Rica","81034.00","77812.00"
"00065808","RENFORCEMENT DU SYSTEME NAT. STATISTIQUE","renforcement institutionnel et humain INE, ODINE et utilisateurs de statistiques pour la planification","Cape Verde","80950.00","80522.00"
"00065861","Giving a Voice to Youth","This project aims to promote greater civic engagement in policy making for young people at local level","North Macedonia","80861.00","80426.00"
"00061761","Fomento Capacidades Desarrollo Bajo en Emisiones","Apoyar en la implementación del componente de energia del Sistema Nacional de Inventario de Gases de Efecto Invernadero como parte de los compromisos del Estado Peruano ante la Convencion Marco de Naciones Unidas.","Peru","80523.00","80523.00"
"00046116","Support to UN Coordination","Support to UN Coordination in Uruguay","Uruguay","80383.00","24131.00"
"00072733","Natural Resource Management","Bio-diversity Kachin.","Myanmar","80333.00","80333.00"
"00038027","CTDL","Collectivités Territoriales et Développement Local dans les régions de Tombouctou et de Mopti (CT-DL)","Mali","80000.00","80193.00"
"00042228","BRA/05/036 - Strengthening Brazilian Justice","BRA/05/036 - Fortalecimento da Justiça Brasileira","Brazil","80000.00","31061.00"
"00047024","NATIONAL OPEN SOURCE SOFTWARE RESOURCE CENTER  - KACST","National Centre for Free/Open Source Software Technologies","Saudi Arabia","80000.00","77985.00"
"00061190","Environmental Governance Phase II","The project aims to support the Government of Mongolia for streamlining environmental legislative framework","Mongolia","80000.00","77708.00"
"00063141","Renforcementpartenariat scientifique ivoiro-suisse","Projet d'appui au renforcement du partenariat scientifique ivoiro-suisse dans divers domaines de recherche.","Côte d’Ivoire","80000.00","70917.00"
"00064005","Acceleration of Millennium Development Goals Progress","The overall objective of the Project ‘Acceleration of MDGs Progress in Ukraine’ is to support the Government efforts in acceleration of the progress towards the achievement of Millennium Development Goals.","Ukraine","80000.00","79960.00"
"00066323","Making Justice Work for the Poor","Making Justice Work for the Poor","Philippines","80000.00","74291.00"
"00068011","Operationalizing the UNDP Afghanistan Policy Facilitatio","Operationalizing the Policy Facilitation Unit of UNDP Afghanistan, to lead and enrich the quality of policy advice provided by UNDP to the Government of Afghanistan.","Afghanistan","80000.00","44192.00"
"00070805","Streng. National Protected Areas Systems of Swaziland","Strengthening the National Protected Areas Systems of Swaziland","eSwatini","80000.00","78881.00"
"00072706","Enabling an Effective Integration of Laos into ASEAN III","The project aims to increase capacity & understanding of Government, private sectors and general public on the preparation and implication of ASEAN/AEC integration.","Lao People's Democratic Republ","80000.00","79797.00"
"00074643","National Biodiversity Implementation","The project builds on the current status and achievements of the country with respect to biodiversity planning and reporting.","Fiji","80000.00","23681.00"
"00074681","PROJECT PREPARATION GRANT_BELARUS GREEN CITIES","GEF PROJECT PREPARATION GRANT: Belarus Green Cities: Supporting Green Urban Development in Small and Medium Sized Cities in Belarus","Belarus, Republic of","80000.00","46860.00"
"00079448","Energy Generation preparatory grant","PPG stage - The final output of the initiation plan will be a UNDP-GEF project document and GEF CEO endorsement letter  ready for the submission to GEF Secretariat.","Sri Lanka","80000.00","78339.00"
"00082885","Enhanced Effective ICT","The project is aimed at bridging the digital divide and spur information access and use for innovation and development in Kenya. It will also seek to enhance capacity and institutionalize professionalism in Information and Communication","Kenya","80000.00","22989.00"
"00077472","Plan de Inicio Resiliencia de Áreas Protegidas","Plan de Inicio para la preparación del Proyecto ""Fortalecimiento de la Resiliencia de Áreas Protegidas de Uso Múltiple para Generar Beneficios Ambientales Globales Múltiples""","Nicaragua","79998.00","79998.00"
"00059391","GFTAM  RDC R8 Paludisme","Contribution to Universal Access of DR Congo Populations to Effective Interventions to fight Malaria","Democratic Republic of Congo","79994.00","-3622.00"
"00080578","IATI Secretariat","Support the implementation of IATI; fostering the use of  IATI standard & its update, supporting the negotiation of the Common Standard; communications & outreach to (new) members; support to IATI Steering Committee &  overall coordination of Secretariat","Bureau Policy & Prog Support","79796.00","47053.00"
"00060044","Tsunami Recovery Waste Project","Tsunami Recovery Waste Management Project (TRWMP): Initiated through the Aceh Emergency Rsponse Transitional programme (ERTR).","Indonesia","79668.00","34178.00"
"00073238","Strengthening Climate Information & Early Warning System","Strengthening climate information and early warning systems in Cambodia to support climate resilient development and adaptation to climate change (EWS-PPG)","Cambodia","79638.00","55110.00"
"00067641","Ecoparque Industrial Zonal con enfoque de transformación","Ecoparque Industrial Zonal con enfoque de transformación","Ecuador","79510.00","46002.00"
"00039746","Support to national priorities","Support to national priorities","Croatia","79454.00","89404.00"
"00079854","Promoting production and utilization of Biomethane","Promoting Production and Utilization of Bio-methane from Agro-Waste in South Eastern Botswana","Botswana","79309.00","49509.00"
"00060003","BRA/10/001 - Observatory of Public Consortiums","Desenvolver uma base inédita no país sobre Consórcios Públicos e Federalismo.","Brazil","79153.00","73427.00"
"00050966","Institutional Strengthening to Support Natl Ozone Office","Institutional Strengthening to support the National Ozone Office, Environmental Management Authority, and the Government of Trinidad and Tobago for implementation of the Montreal Protocol (MP) provisions","Trinidad and Tobago","79141.00","36694.00"
"00081934","Strengthening Legal and Institutional Frameworks","GPAR SLIFEPA is focused on strengthening legal and institutional frameworks for effective public administration and improved service delivery. This project is being implemented in alignment with other projects of the NGPAR Programme.","Lao People's Democratic Republ","78850.00","68278.00"
"00034148","Plateformes Acteurs Non-Etatiques","Le projet se propose de promouvoir la gouvernance locale.","Chad","78832.00","1238.00"
"00050024","URU/08/G33-Gestión ambiental Bifenilos Policlorados","El proyecto está orientado a diseñar e implementar un sistema nacional ambientalmente adecuado para la gestión de residuos de PCB. El mismo es implementado por el MVOTMA con la participación de diversos Ministerios.","Uruguay","78500.00","68565.00"
"00060655","Vlasina Ecotourism","Vlasina Ecotourism Promotion & Environmental Protection","Serbia","78495.00","76433.00"
"00082883","Appui paiement salaires policiers et gendarmes en Republique Centrafricaine","Le projet vise à fournir une assistance d'urgence au Gouvernement Centrafricain pour la restauration des fonctions essentielles de la police et de la gendarmerie par le paiement des salaires de mai à août.","Central African Republic","78429.00","63562.00"
"00046023","Gouvernance Concertée","Projet d'appui à la mise en place d'un mécanisme de gouvernance concertée en République du Bénin.","Benin","78225.00","98375.00"
"00057539","Protected Areas and National Park","Strengthening the management effectiveness of the protected areas system and developing a National Park in Turkmenistan","Turkmenistan","78080.00","78029.00"
"00068850","Capacity Building in Disaster Resilient Construction","Skills and institutional capacities strengthened for disaster and climate resilient construction for successful implementation of the Bhutan National Recovery and Reconstruction Plan 2011-2016","Bhutan","77797.00","69489.00"
"00081416","Migration to development by reinforcing its local dimension","The Project will strengthen the contribution of migration to development by reinforcing its local dimension. Implemented particularly in Western Visayas, it will also support disaster risk reduction through pooling of collective remittance.","Philippines","77625.00","68240.00"
"00067683","Medios de Comunicación, Ética y Transparencia","Medios de Comunicación, ética y transparencia: Fortalecimiento de los valores democráticos - Segunda Fase","Peru","77548.00","75653.00"
"00079546","Fortalecimiento SINAGERD","Fortalecimiento capacidades del SINAGERD en el desarrollo e implementación de instrumentos de gestión de riesgos","Peru","77160.00","77160.00"
"00080089","Access and Benefit Sharing in Viet Nam PPG","Project Preparation Grant: Capacity Building for the Ratification and Implementation of the Nagoya Protocol on Access and Benefit Sharing in Vietnam.","Viet Nam","77000.00","49071.00"
"00034616","Developing Interconnection of Nation-wide Electricity","Developing Interconnection of National Electricity Network and Improving Energy Efficiency in China","China","76975.00","0.00"
"00050950","Growing Sustainable Business Angola","Growing Sustainable Business 
for Poverty Reduction in Angola","Angola","76875.00","281338.00"
"00075073","Proyecto de Cooperacion y Asistencia PNUD – DIF","Incidir en la mejora de políticas públicas de los programas de la Dirección Alimentaria del DIF Puebla, a través de una evaluación de impacto, del diseño de una estrategia de focalización y de la implementación de una plataforma informática.","Mexico","76780.00","75750.00"
"00066796","Fortalecimiento Institucional Oficina Tecnica Ozono","Fortalecimiento Institucional de la Oficina Técnica del Ozono, Fases 9, 10, 11 y 12 Encuesta de uso y posibles reemplazos Sustancias Agotadoras del Ozono.","Costa Rica","76470.00","75625.00"
"00061758","URU/11/G31 - 4ta Comunicación Nac. Uruguay CMNUCC","URU/11/G31 - Fortalecimiento Institucional para la preparación de la Cuarta Comunicación Nacional de Uruguay a la CMNUCC","Uruguay","76257.00","73435.00"
"00080183","Improving Connectivity in Central Forest Spine","Sustainable Forest landscape management in the Central Forest Spine to secure critical wildlife habitats, conserve biodiversity and carbon stokcs and maintain the continous flow of multiple ecosystems services.","Malaysia","76170.00","76170.00"
"00085077","Tokelau Good Governance Initiation Plan (TGG-IP) Phase.","The Initiation Plan Phase Project seeks to begin the process of improving the transparency, accountability and efficiency of the public sector in Tokelau to help ensure the effective delivery of basic public services on the atolls.","Tokelau","76096.00","38410.00"
"00046323","Parliamentary Oversight","Strengthening Parliamentary Oversight in Mozambique","Mozambique","76032.00","0.00"
"00070972","Support to Policy Work","Social Welfare Sudy - Progressivity of China's Social Welfare System","China","76021.00","47719.00"
"00079323","Enabling Solid State Lighting Market Transformation & Promotion of Light Emitting Diode (LED) Lighting","Solid State Lighting (SSL) is another revolution after incandescent lamps and fluorescent lamps. It is widely recognized as one of the potential strategic emerging industries in 21st centaury due to its features of energy saving, long lifetime.","China","76016.00","76015.00"
"00083565","Response & Recovery Preparedness in Bhutan","This project is a joint effort with the Royal Government of Bhutan and UN Office of Outer Space Affairs and United Nations Development Program to improve recovery and in mitigating the impacts of people's lives and livelihoods during disaster","Bhutan","76000.00","64683.00"
"00039339","DEVELOPMENT SERVICES","Development Services","Guyana","75871.00","25110.00"
"00082061","Gestion Operativa Contraloria General","El objetivo del proyecto es fortalecer las capacidades instuticionales de la Contraloria General de la Republica","Dominican Republic","75600.00","0.00"
"00066300","Initial Implementation of Accelerated HCFC Phase Out","Initial Implementation of Accelerated HCFC (Hydrochlorofluorocarbons) Phase Out in the CEIT (Countries with economy in transition) Region","Ukraine","75318.00","72831.00"
