"project_id","title","description","operating_unit","budget","expense"
"00059834","Social Economy Model for Roma","The project promotes Social Economy as an instrument for integrated development, with a special focus on Roma women, Roma with disabilities and Roma post institutionalised children.","Romania","278058.00","297063.00"
"00069829","Public Administration Reform in Ha Tinh","Strengthening the impact of Public Administration Reform in Ha Tinh province","Viet Nam","278000.00","170362.00"
"00070542","Apoyo Programa Pais 2012-2015","Apoyo a la Implementación, Seguimiento y Evaluacion del Programa de Pais 2012-2015","Panama","277853.00","139825.00"
"00046923","Supporting Country Early Action on Protected Areas","Establishment and maintenance of comprehensive, effectively managed, and ecologically representative national and regional systems of protected areas for terrestrial and marine areas.","Regional Center – Istanbul","277324.00","205510.00"
"00045499","Upgrading of local and urban infrastructure","Upgrading of local and urban infrastructure","Cyprus","277000.00","260886.00"
"00068721","Biomass Gasification Emission Standards","Defining Emission Standards of Biomass Pellet Fuelled Industrial Boilers/Furnaces through Energy Management Contract-Based Pilots","China","276946.00","56530.00"
"00074117","Capacity of Civil Society Organizations","Strengthened institutional capacity of civil society and media organizations to provide community services including civic and legal awareness and advocacy on human rights and oversight.","Myanmar","276921.00","267288.00"
"00060762","Gouvernance de l’eau potable en milieu rural (Tunisie)","Le projet vise à améliorer les conditions de vie socio-économiques et environnementales des populations rurales en leur facilitant l’accès à l’eau potable dans les gouvernorats de Bizerte, Beja, Kasserine et Zaghouan.","Tunisia","276730.00","266811.00"
"00059228","FOSTERING INCLUSIVE PARTICIPATION","FOSTERING INCLUSIVE PARTICIPATION (contributes to DG outcome 2.1 of the RPD 2008-2011).","Reg Bur Latin Amer & Carib","276600.00","289593.00"
"00060755","Sustainable Rural Biomass Energy Project","Adequate policies on renewable energy in place, strong institutional linkages established, and knowledge, awareness and capacities of stakeholders improved","Bhutan","276393.00","128420.00"
"00060666","Supporting the Activities of the Information Technology Institute (ITI) -Phase II","Supporting  the Activities of the Information Technology Institute (ITI) -Phase II","Egypt","276251.00","259158.00"
"00067418","Strength. Innovative Partnership for Dev. Coop. (SIPDC)","Strengthening Innovative Partnerships for Development Cooperation (SIP-DC). The project will support the Government of Indonesia  (GoI) in moving forward from the paradigm of donor-recipient relationships to partnerships for development effectiveness.","Indonesia","276000.00","257617.00"
"00049503","Sustainable Protected Areas","Strengthening Sustainability of the National Protected Area System by Focusing on Strictly Protected Areas","Uzbekistan","275530.00","270456.00"
"00068928","Rapid Response Implementation Support","Rapid Response Implementation Support(RARIS) to the Ministry of Agriculture and the Agriculture Lead Ministries","United Republic of Tanzania","275400.00","8373.00"
"00062620","Mise en place outils plan. strategique","Le gvt de Comores et l'quipe pays du SNU ont prevenu de partir selon des criteres partagés la premiere allocation pays du Fonds Unique pour l'année 2011.","Comoros","275000.00","265940.00"
"00062216","Reduccion Vulnerabilidad Hogares","Contribuir a reducir la vulnerabilidad de los hogares rurales pobres ante shocks climáticos","Dominican Republic","274504.00","156435.00"
"00059817","Local Governance Support Project","Enhanced transparency and accountability of public institutions and participation of all constituencies in systematic national and local decision-making within the scope of Yemen’s Constitution and international treaties ratified by the Republic of Yemen","Yemen","274390.00","322994.00"
"00060065","Support to the Rule of Law and Access to Justice","The project is designed to address; The Kosovo probation Centers for providing better services. Delivery of access to justice by introducing, alternative dispute resolving services thereby ensuring access to justice for women and venerable groups","Kosovo (As per UNSCR 1244)","274251.00","248430.00"
"00048407","Reducing Health-Care Waste","Demonstrate and Promote Best Techniques and Practices for Reducing Health-Care Waste to avoid Environmental Releases of Dioxins and Mercury","India","274005.00","250983.00"
"00070741","UNDP-Macau Carbon Sequestration through Sustainable Forest Management (SFM)","UNDP-Macao Initiative for Carbon Sequestration through Sustainable Forest Management","China","273590.00","271221.00"
"00043199","Conservation of biodiversity on dalmatian coast","PIMS 2439 BD2 FSP: CONSERVATION AND SUSTAINABLE USE OF BIODIVERSITY IN THE DALMATIAN COAST THROUGH GREENING COASTAL DEVELOPMENT","Croatia","273019.00","270450.00"
"00064744","APPUI AU PROGRAMME DE PAYS","""APPUI A LA MISE EN OEUVRE DU MECANISME DE GESTION ET COORDINATION NATIONALE DURABLE DE L'AIDE PUBLIQUE AU DEVELOPPEMENT (GCNSAPF) ET AU PROCESSUS PARTICIPATIF DE FORMULATION ET DISSEMINATION DES RAPPORTS NATIONAUX DE DEVELOPPEMENT HUMAIN (RNDH)","Sao Tome and Principe","273000.00","244969.00"
"00065839","National Biodiversity Planning to Support CBD 2011-2020","National Biodiversity Planning to Support the implementation of the CBD 2011-2020 Strategic Plan in Zimbabwe","Zimbabwe","272952.00","272952.00"
"00068934","Guidelines for Joint Forest Management","Guidelines for Joint Forest Management.","United Republic of Tanzania","272880.00","272974.00"
"00061764","Mainstreaming marine biodiversity conservation","Mainstreaming marine biodiversity conservation into coastal zone management in the Aqaba Special Economic","Jordan","272000.00","234793.00"
"00070986","Preparation of National Adaptation Plan of Action (NAPA)","Preparation of National Adaptation Plan to Climate Change","Equatorial Guinea","272000.00","265932.00"
"00060502","Biodiversity in Oil and Gas sector","Mainstreaming biodiversity into Uzbekistan’s oil-and-gas sector policies and operations.","Uzbekistan","271581.00","211472.00"
"00062342","Drought Risk Management project","Development of National Framework for Integrated Drought Risk Management in Iraq.","Iraq","271396.00","91397.00"
"00070392","Support to Tourism Vocational School","Support to the Baku Tourism Vocational School of the Ministry of Culture and Tourism of the Republic of Azerbaijan","Azerbaijan","271224.00","269972.00"
"00070428","Monitoring and report Millenium Developmetn Goals","Monitoring and report on implementation of Millennium Development Goals- An institutional framework for monitoring, advocacy and consultancy for social development policy and South-South cooperation.","Viet Nam","271092.00","196036.00"
"00050447","América Latina Genera: gestión del conocimiento","América Latina Genera: gestión del conocimiento para la Igualdad de Género.","Panama Regional Center","270928.00","295061.00"
"00059335","Community Mobilization","Community Mobilization for Poverty Alleviation and Social Inclusion in Service Delivery","Timor-Leste","270723.00","268329.00"
"00048774","Promoción de un Transporte Ambientalmente Sostenible","Promoción de un Transporte Ambientalmente Sostenible para Managua Metropolitana","Nicaragua","270472.00","270472.00"
"00066068","Low Emission Capacity Building Programme Colombia","Apoyo al desarrollo de capacidades nacionales en crecimiento bajo en carbono","Colombia","270360.00","241094.00"
"00067542","Civil Society Human Rights Reporting","Strengthening the role of Civil Society Organizations (CSOs) in Human Rights reporting, monitoring and advocacy.","Zimbabwe","270000.00","267472.00"
"00042939","Conservation & Sustainable use of Nepal Wetlands","Conservation & Sustainable Use of Wetlands in Nepal","Nepal","269674.00","259643.00"
"00076141","USAID2","The goal of the project is to facilitate linkages between small producers and input suppliers and markets; and to strengthen and expand the local MSME sector, generate employment and facilitate the development of new products and services","Sudan, Republic of the","269640.00","62614.00"
"00061182","Enhance capacities of Political Parties","Support the Ministry of Political Development to increase capacities of the Political Parties Directorate, to enhance capacities of political parties, and increase public engagement with political parties.","Jordan","269639.00","240028.00"
"00060046","Budget system reform in Uzbekistan","Enhancing the capacity in the area of reforms focused on achieving greater effectiveness, accountability and transparency of the budget preparation system.","Uzbekistan","269500.00","269845.00"
"00060903","Gender Programme, IPA 2010","Improving the status of women  reflected in personal integrity, economic advancement and political representation.","Montenegro","268717.00","266570.00"
"00072006","Innovative Entrepreneurship for Sustainable Employment","Innovative Entrepreneurship for Sustainable Employment","Moldova, Republic of","268140.00","123769.00"
"00047830","Programme d'Appui au Processus Electoral","Programme d'Appui au Processus Electoral","Côte d’Ivoire","267582.00","182649.00"
"00075757","Programa de capacitación en alumbrado público fase II","Generar capacidades básicas en el personal municipal para la gestión del alumbrado publico, incluyendo la creación de capacidades para el manejo de proyectos de reemplazo de luminarias existentes por luminarias eficientes.","Chile","267249.00","22768.00"
"00076330","Parliamentary Support in Pakistan","Federal Parliament and Provincial Assemblies more effectively support and oversee achievement of the country’s development goals","Pakistan","267238.00","106896.00"
"00057486","SIDA Communication cooperation","SDG advocacy project description with minimum of 80 characters with swedish development cooperation targeted towards sweden only.","PB/Liaison/Copenhagen","267000.00","220716.00"
"00058452","Fomento y Difusion del Desarrollo Humano","Fomento y Difusion del Desarrollo Humano en la Republica Dominicana","Dominican Republic","266992.00","204251.00"
"00060432","Inclusive Pro-poor Development Policies","The project aims to produce four broad outputs in four broad areas: access to financial services and other productive resources; institutional capacity for pro-poor policies; mainstreaming poverty into development processes; and social Protection","Botswana","266607.00","277301.00"
"00071214","SUPPORT TO HUMAN RIGHTS COMMISSION IN SRI LANKA","The prevention, protection and monitoring capacities of the Human Rights Commission Sri Lanka strengthened to enable it to make recommendations to government policy and legislation, in conformity with international HR commitments, standards ,practices.","Sri Lanka","266353.00","216287.00"
"00068398","GEF - Strategic Plan. & Act. Climate Resilience (SPARC)","Strategic Planning and Action to Climate Resilience of Rural Communities in Nusa Tenggara Timur Province (SPARC)","Indonesia","266198.00","192256.00"
"00059731","CPAP Implementation Support Project","UNDP is maintained as a knowledge hub to further develop Government  capacity at national and local levels to better implement projects and ensure successful implementation of CPAP 2010-2015.","Uzbekistan","265749.00","259959.00"
"00071337","Participatory Governance Assessment (PGA)","PGA (Participatory Governance Assessment","Indonesia","265500.00","255613.00"
"00074759","Strengthen Transparency, Accountability, Oversight and P","STAOP aims to support  strengthening governance and promoting transparency and accountability.","Liberia","265395.00","218232.00"
"00062375","Health Sector Reform","1CARE FOR 1MALAYSIA – SUPPORT FOR BLUEPRINT DEVELOPMENT OF THE HEALTH SECTOR REFORM AND TRANSFORMATION","Malaysia","265320.00","252692.00"
"00062459","Support Project to the National Assembly","Developing the institutional capacities that allow the parliament to fully and effectively perform its constitutional mandate","Kuwait","264055.00","264055.00"
"00061128","Business Innovation","Project to introduce efficiency gains through improvements in the ERP system (Atlas), and innovative ways of doing business.","BMS Directorate","264000.00","89035.00"
"00049035","Renforcement Capacités Assemblée Nationale.","Le projet vise le renforcement de la performance de l’Assemblée Nationale  pour qu'elle puisse assumer son mieux son rôle dans le dispositif de la gouvernance démocratique.","Mali","263822.00","153165.00"
"00067975","Actions préoccupations jeunes","Mise en oeuvre des actions prioritaires issues des préoccupations des jeunes à Madagascar","Madagascar","263818.00","257107.00"
"00046049","Biomass Energy for Employment","Increase market demand for biomass energy, strengthen and expand biomass fuel market and supply chain, convince policy makers, financial sector, fuel and technology suppliers and niche markets of benefits and market opportunities for biomass energy.","Bosnia and Herzegovina","263355.00","242834.00"
"00049111","Programme de Gestion Rationnelle et Elimination des PCB","PIMS 3714: Safe PCB Management and Disposal in Morocco_Pillar I","Morocco","263254.00","232829.00"
"00046916","ARC : Appui à la Réalisation du Plan d'Action Commun","Appui au Renforcement des Capacités (ARC) : Appui à la Réalisation du Plan d'Action Commun (PAC) du Plan Cadre des Nations Unies pour l'Aide au Développement au Maroc (UNDAF) 2012-2016","Morocco","263241.00","221177.00"
"00058338","Renforcement Capacités Nationales Gestion Catastrophes","Le projet vise à renforcer les Capacités Nationales  de préparation, de réponse et de gestion des risques de catastrophes en vue d’une meilleure coordination, d’une réponse décentralisée et d’une meilleure adaptation aux changements climatiques","Burkina Faso","263028.00","204282.00"
"00050791","Juventud, empleo y migración","Programa Conjunto “Desarrollo humano juvenil vía empleo para superar los retos de la migración""","Honduras","262988.00","-44662.00"
"00069515","Plan Eliminación de Hidroclorofluorocarbonos El Salvador","Plan de Manejo para la Eliminación de los Hidroclorofluorocarbonos en El Salvador","El Salvador","262917.00","262713.00"
"00049504","Pilotage Economie","Programme de développement des capacités nationales de pilotage de l'économie et de la coordination de l'aide. (PECA)","Guinea-Bissau","262864.00","254369.00"
"00077359","Debris management and livelihood for Bohol","this project will contribute to the reduction of health and security risks and help facilitate the transition towards recovery by supporting income recovery and providing emergency livelihood opportunities","Philippines","262633.00","21782.00"
"00058362","Strengthening Planning and Monitoring Capacity of NPC","Strengthening Planning and Monitoring Capacity of National Planning Commission","Nepal","262354.00","193366.00"
"00071231","Projet d'Appui au Renforcement des Capacités du Ministère de l'Environnement","Ce projet vise le renforcement des capacités du Ministère de l'Environnement à assumer son rôle de leader en gouvernance de la gestion de l'environnement et des ressources naturelles","Haiti","262170.00","249893.00"
"00058406","Private Sector Led Development of On-grid WindPower_Tuni","Private Sector Led Development of On-grid Wind Power in Tunisia","Tunisia","261299.00","329336.00"
"00049728","REGIONAL PROJECT ON DEMOCRATIC DIALOGUE","A regional project aimed at facilitating support and tools for democratic dialogue, as a means for managing social conflicts","Panama Regional Center","260911.00","148283.00"
"00056924","Building Energy Efficiency","Energy Efficiency in New Construction in the Residential and
Commercial Buildings Sector in Mongolia","Mongolia","260595.00","255591.00"
"00058194","Governance Capacity Building Programme","Governance Capacity Building Programme in Seychelles","Seychelles","260313.00","260313.00"
"00064036","Development Effectiveness","K4DM is UNDP BGD CO's Initiation Plan to scope out the possibility of providing support to the Government of Bangladesh and non-Government partners on various areas of operation and knowledge management to ensure grater impact","Bangladesh","260300.00","264414.00"
"00058207","STRENGTHENING DEMOCRATIC GOVERNANCE ARCHITECTURE","STRENGTHENING THE REGIONAL DEMOCRATIC GOVERNANCE PRACTICE ARCHITECTURE","Regional SC - Johannesburg","260000.00","59954.00"
"00070088","Enhancement of the border management capabilities","Enhancement of the border management capabilities at Bavra-Ninotsminda BCPs between Armenia and Georgia","Georgia","259521.00","260168.00"
"00061345","Multi Year Disarmament, Demob. and Reint. Project","Multi Year Disarmament, Demobilization and Reintegration Project in the Republic of South sudan","South Sudan, Republic of","259107.00","506903.00"
"00065105","UNIVERSAL ACCESS TO HIV TREATMENT PHASE II","Ensure Universal Access of the Key Affected Populations in Belarus to HIV Prevention, Treatment and Care, Phase II","Belarus, Republic of","258495.00","889933.00"
"00050795","Global Solar Water Heaters","The Country Programme of Lebanon under the Global
Solar Water Heating Market Transformation and Strengthening Initiative (PIMS 3611 - FSP)","Lebanon","258349.00","258348.00"
"00050453","Políticas Públicas de Empleo","Programa para el fortalecimiento de las capacidades técnicas y acompañamiento del Ministerio del Trabajo","Chile","258296.00","257511.00"
"00066185","Empowering Citizens to Deepen Democracy","Empowering Citizens to Deepen Democracy","Philippines","258145.00","256922.00"
"00059088","SMALL HYDRO POWER DEVELOPMENT","Small Hydro Power Development","Kyrgyzstan","257669.00","254463.00"
"00056591","Renforcement des Capacités du Secteur de la Microfinance","L’objectif principal du présent projet est de renforcer les capacités du secteur de la microfinance afin d’assurer une offre durable de services financiers  à un nombre croissant de microentrepreneurs  dans le but de réduire la pauvreté.","Cameroon, Republic of","257366.00","261039.00"
"00051077","Dnipro Basin Strategic Action Programme","Implementation of the Dnipro Basin Strategic Action Program for the Reduction of Persistent Toxic Pollution","Ukraine","257000.00","251583.00"
"00064169","Conversion frm HCFC141b 2 Cyclopentane technology Walton","Conversion from HCFC-141b to cyclopentane technology in the manufacture of insulation foam in domestic refrigerators at Walton Hi-Tech Industries Ltd, Bangladesh","Bangladesh","257000.00","246232.00"
"00061655","Early Recovery and Rehabilitation for Mindanao","Provision of comprehensive package of basic services, infrastructure, livelihood support and capacity building for Internally Displaced Persons in Central Mindanao","Philippines","256414.00","181241.00"
"00048852","ART Latin AMerica","ART – Territorial Partnerships for Implementing the SDGs at local level- part of a global project implemented through Trust Fund for Innovative partnerships","PB","256352.00","34069.00"
"00061181","Energy Efficiency in Residential Buildings","The focus of the project is on promoting energy efficiency (EE) by improving energy management and reducing energy consumption in the residential sector in Turkmenistan. This will lead to a reduction of greenhouse gas emissions.","Turkmenistan","256026.00","257401.00"
"00050856","SWH Market Transformation&Strengthing PIMS 3611","The Country Program of Mexico under the Global Solar Water Heating Market Transformation and Strengthening Initiative (PIMS 3611)","Mexico","255565.00","222271.00"
"00048469","Mobilization of the Dahs World Heritage Site for Com dev","The project seeks to support the reduction of human development disparities, with special reference to the gender gap and environmental sustainability","Egypt","255427.00","251340.00"
"00056570","Informe sobre Desarrollo Humano","Consolidar la elaboración y difusión del Informe Nacional de Desarrollo Humano y las actividades y productos asociados a las tareas de la Oficina del IDH en Perú","Peru","255107.00","272558.00"
"00074656","APOYO A LA PROMOCION DDHH","Apoyo al Programa Nacional de Promoción de los Derechos Humanos, la Transparencia y Lucha contra la Corrupción.","Equatorial Guinea","254896.00","113200.00"
"00066891","Strength. Women's Participation & Representation(SWARGA)","SWARGA is a joint initiative between UNDP and the Ministry of Women's Empowerment and Child Protection, and builds on previous UNDP efforts to document and analyse the general situation of women's participation in politics and government in Indonesia.","Indonesia","254000.00","230110.00"
"00058473","Mejorando la seguridad ciudadana en Panama","Mejorando la seguridad ciudadana en Panama: ""Hacia la construcción social de una cultura de paz.""

Programa interagencial del F-ODM, Ventana de Prevención de conflictos y Cultura de Paz.","Panama","253987.00","269680.00"
"00063213","Emergency Assistance project for livelihoods restoration","Emergency Assistance project for livelihoods restoration of Abyan Internal displaced persons.","Yemen","253945.00","347907.00"
"00057994","Transitional Multi Donor Fund for Aid for Effectiveness","Support to the Set Up of a Transitional Multi-Donor Fund for Aid for Development Effectiveness","Indonesia","253647.00","224608.00"
"00061097","Strengthening Good Governance","The programme seeks to support the implementation of the constitution in particular the Bill of Rights, transparence and accontability.  It is also aims to supports the national response to gender based violence.","eSwatini","253594.00","255530.00"
"00035481","Capacitación en Autoconstrucción de Viviendas y Centros","Programa de Capacitación en Autoconstrucción de Viviendas y Mejoramiento de Centros Técnicos del Instituto Nacional Tecnológico (INATEC)","Nicaragua","253561.00","244515.00"
"00075836","Réduction des risques dans les zones urbaines en Haiti","Le projet oeuvre a l'augmentation de la résilience face aux risques naturels dans les zones urbaines en Haiti.","Haiti","253468.00","187935.00"
"00069331","Desigualdad y desarrollo en Chile","El objetivo del proyecto es generar conocimiento en torno a la relación entre desigualdad y desarrollo en Chile, a efectos de enriquecer el debate ciudadano e identificar políticas públicas efectivas para reducir la desigualdad","Chile","252649.00","155611.00"
"00061714","Second National Communication MNE","Project aims to enable Montenegro to prepare, produce and disseminate its Second National Communication (SNC) to the Conference of the Parties (CoP) of the UNFCCC according to Decision 17/CP8 and other guidance provided.","Montenegro","252560.00","225231.00"
"00050005","Environment and Natural Resources Management","Mainstreaming environment and natural resources management in national development plans and policies.","Liberia","252505.00","249957.00"
"00060662","Sécurité Humaine","Renforcement de la sécurité humaine à travers la réduction de la pauvreté et le développement social des réfugiés","Gabon","251213.00","248156.00"
"00059614","Strengthening Capacities for Protected Areas Management","Strengthening National Capacities for the Operationalization, Consolidation, and Sustainability of Belize’s Protected Areas System.","Belize","251201.00","249626.00"
"00048411","Reducing Health-Care Waste Project","Demonstrating and Promoting Best Techniques and Practices to Reduce Health Care Wastes and to Avoid Environmental Release of Dioxin and Mercury Releases and Defining their Functions","Philippines","250900.00","156338.00"
"00070905","Inception Phase VET Programme (2013-2016)","Inception Phase of Phase 2 Vocational Educating and Trainning (VET) Programme (2013-2016)","Georgia","250728.00","250209.00"
"00058671","Adaptation changement climatique dans les oasis","Programme d'adapatation au changement climatique pour des oasis résilientes","Morocco","250669.00","207223.00"
"00058304","Dar Al Athar Al-Islamiyah","Dar al-Athar al-Islamiyyah (DAI) is a cultural organization based around the private art collection.","Kuwait","250270.00","250270.00"
"00043314","Support for the Implementation of Knowledge Management A","Support for the Implementation of Knowledge Management Activities in the Energy Sub-Practice","Bureau Policy & Prog Support","250000.00","82896.00"
"00048294","Monitoring the achievement of the MDGs.","Monitoring the achievement of the MDGs.","Timor-Leste","250000.00","254542.00"
"00063536","Niger - Troisième Communication Nationale Climate Change","Activités habilitantes pour la préparation de la Troisième Communication Nationale du Niger à la CCNUCC","Niger","250000.00","227810.00"
"00068526","Integrated Semenawi and Debubawi Bahri-Buri-Irrori- Hawa","The project is supporting to develop full size project proposal on protected areas for natural resource conservation and management.","Eritrea","250000.00","248376.00"
"00069395","Socio-Economically Effective Human Development Planning","Mainstreaming HDI across Seven Key National Sectors through the Tenth Development Plan for 2015-2019.","Saudi Arabia","250000.00","98804.00"
"00070786","Appui au Secteur de la Reconstruction et du Logement","Appui au Secteur de la Reconstruction et du Logement","Haiti","250000.00","249334.00"
"00071986","Capacity Development for Efficient Saudi Diplomacy","Capacity Development for Young Saudi Diplomats","Saudi Arabia","250000.00","208322.00"
"00072514","Public Sector Management Programme","Public Sector Management Programme -  the focus of the Public Sector Management Programme (PSMP) is to develop the internal capacity of the public sector as a whole system","Eritrea","250000.00","252019.00"
"00074907","Policy Support Programme","Policy Support Programme to promote policy reforms through research, dialogue, consensus building, knowledge management and partnerships between the government and academia, policy think tanks, civil society and regional/international experts.","Pakistan","250000.00","215698.00"
"00076444","Egypt Network for Integrated Development (ENID)","The project aims to develop and design effective strategies that address obstacles to vital social and economic development challenges.","Egypt","250000.00","248795.00"
"00061062","Apoyo a la Comisión Nacional de Microcrédito","Fortalecimiento de la Comisión Nacional de Microcrédito (CONAMI) y transferencia metodológica en microcrédito","Argentina","249863.00","33240.00"
"00050304","Global Programme for Parliamentary Strengthening III","Global Programme for Parliamentary Strengthening III","Bureau Policy & Prog Support","249558.00","42378.00"
"00062139","Generación y uso información catastral","GENERACIÓN Y USO DE LA INFORMACIÓN CATASTRAL PARA CONSTRUIR  LA SEGURIDAD JURIDICA DE LA TIERRA Y EL ORDENAMIENTO DEL TERRITORIO","Guatemala","249531.00","233868.00"
"00043997","Justice and security","The goal of this programme is to develop replicable models to promote and enhance justice and human security.","Croatia","248359.00","236897.00"
"00047658","Strengthening the National Statistical System","The project is aimed at Strengthening the National Statistical System to improve data collection, dissemination and utilization of statistical information.","Moldova, Republic of","247866.00","228948.00"
"00068110","Alternative Infrastructure Development in the oPt","This initiative seeks to provide support for Infrastructure development in oPt, by targeting new concepts and introducing pilot initiatives.","Prog for Palestinian People","247588.00","225990.00"
"00060368","Food and Nutrition Security in Jordan","Food and Nutrition Security in Jordan towards Poverty Alleviation.","Jordan","247000.00","194521.00"
"00064798","Mainstreaming SMC Issues into MDG Based Planning","Aims to establish enduring institutional processes within government ministries and the wider stake-holders community to bring about sound management in the environment and also strengthening the role of environmental agencies and non-governmental actors","Nigeria","246635.00","245545.00"
"00060450","Local Economic Development","To enhance national capacity to guide and support the implementation of Local Economic Development","Botswana","245876.00","217232.00"
"00059526","Energy Effiecincy Standards and Labeling in Jordan","Energy Effiecincy Standards and Labeling in Jordan","Jordan","245800.00","220498.00"
"00049254","Appui au Programme Micro Fin GEF SGP","Appui au Programme Micro Financement du Fonds pour l’Environnement Mondial (PMF/FEM - GEF/SGP) en Tunisie","Tunisia","245031.00","165657.00"
"00066012","Lebanon’s Low-Emission Capacity Building programme","Establish Low-Emission Capacity Building initiatives, and Nationally Determined Contribution Support Programme","Lebanon","245019.00","87093.00"
"00059194","Financial sustainability of Protected Areas in MNE","Catalyzing financial sustainability of the protected area system in Montenegro","Montenegro","245000.00","206314.00"
"00076716","Effective National Aid Coordination and Monitoring","Support to Effective National Aid Coordination and Monitoring (2013 - 2015)","Tajikistan","244839.00","35385.00"
"00057822","PIMS 3327  Barrier Removal to EE standards& Label (China","Barrier Removal to EE standards& Label (China)","China","244083.00","176608.00"
"00072342","Environmental Sustainability and Policy for Cocoa","Downstream and upstream intervention to contribute to sustainability of cocoa production in Ghana","Ghana","244056.00","252367.00"
"00049213","CREACION DE ALIANZAS ESTRATEGICAS","Este proyecto servirá como un fondo semilla para arrancar nuevos procesos y fortalecer los ya existentes que aseguren la contribución a los efectos contemplados en  el Programa de País","Guatemala","243211.00","-369624.00"
"00060702","Strengthening the CARICOM UNDP partnership for Sus Devt.","The overall goal of this project is the strengthening of democratic processes and the achievement of the MDGs in the context of the MDG Acceleration Framework. 
This project started in 2009 with an IP and will contribute to enhance CARICOM capacities","Guyana","241929.00","190920.00"
"00070652","Institutional Response to Gender Based Violence","Strengthening Institutional Response to Gender Based Violence in Serbia
funded by United Nations Trust Fund to End Violence against Women","Serbia","241820.00","227308.00"
"00063971","ART GOLD Bekaa","ART GOLD Bekaa aims to achieve balanced and sustainable development through three main pillars, (i) the participatory approach ensured by the working groups, (ii) the local economic development, and (iii) the support of the Decentralized Cooperation.","Lebanon","241751.00","202893.00"
"00060069","Agro-biodiversity conservation","The objective of the project is to provide farmers with the necessary incentives, capabilities and supporting institutional framework to conserve agricultural biodiversity within farming systems of Lao PDR.","Lao People's Democratic Republ","241052.00","191410.00"
"00061744","4KEN11002:  Climate Change Capacity Building","The   Project will build the government’s capacities to establish a GHG national inventory system, develop nationally appropriate mitigation actions (NAMAs) and design the associated monitoring, reporting and verification (MRV) systems.","Kenya","240629.00","223419.00"
"00059464","Supporting RBEC transition to low-emission development","The project will assist the RBEC to formulate, access finance and implement Low-emissions Development Strategies. The project envisages also providing support to the climate change negotiators from the region.","Regional Center – Istanbul","240000.00","234794.00"
"00050999","Colectores solares","El Programa Nacional de Chile bajo la Iniciativa Global de Fortalecimiento y Transformación del Mercado de Colectores Solares Térmicos","Chile","239959.00","234817.00"
"00060276","Tercera Comunicacion Nacional","Auto-Evaluación de la Tercera Comunicación Nacional para UNFCCC (PIMS 4496).","Costa Rica","239282.00","209783.00"
"00046664","Belgium Development Cooperation","ART – Territorial Partnerships for Implementing the SDGs at local level - global project implemented through Trust Fund for Innovative Partnerships","PB","239277.00","0.00"
"00069923","Sustainable energy management mainstreamed","Support to sustainable energy management facilitated through a   change process leading to a shift away from direct burning of wood and over to a cleaner, safer and sustainable use of modern energy.","Malawi","239000.00","154802.00"
"00069672","Capacity Development in Management of South-South and Tr","Capacity Development in Management of South-South and Triangular Cooperation.","Spcl Unit for South South Coop","238669.00","179660.00"
"00060953","Inclusive business models in developing countries","Accelerating progress towards the Millennium Development Goals (MDGs) through supporting to develop inclusive business models in developing countries","PB/Liaison/Tokyo","238114.00","162922.00"
"00046234","Programa Internacional  de  Capacita e Invest Electoral","Programa Internacional de Capacitación e Investigación Electoral","Mexico","238038.00","10919.00"
"00072992","Justice on Wheels","Accessibility and affordability of civil justice Systeme.","Guinea-Bissau","238000.00","12219.00"
"00070163","Integrated Approach Forests in Turkey","Integrated Approach to Management of Forests in Turkey, with Demonstration in High Conservation Value Forests in the Mediterranean  Region","Turkey","237560.00","226800.00"
"00057201","Value Chains for Employment","Value Chains for Employment strengthened and livelihoods improved","Bosnia and Herzegovina","237524.00","213445.00"
"00038944","Second National Communication BRB","PIMS 3361 CC PDF A: Preparation of Barbados' Second National Communication to the United Nations Framework Convention on Climate Change (UNFCCC).","Barbados","237050.00","132766.00"
"00063829","Support to develop the capacity for local HIV response","The project intends to strengthen the capacity of key HIV players in coordination and communication among stakeholders in order to increase efforts to eliminate the epidemic.","Mozambique","236980.00","238680.00"
"00060139","WRACATI","Women Legal empowerment Project","Kuwait","236747.00","185238.00"
"00062651","Development assistance database - DAD","Support to better coordination and management of international aid/assistance (through the establishment of the development assistance database- DAD)","Ukraine","236667.00","220228.00"
"00061271","Fostering an Enabling Environ for Gender Equality Turkey","Fostering an Enabling Environment for Gender Equality in Turkey","Turkey","236654.00","239298.00"
"00069217","Plan para la eliminación de los hidroclorofluorocarbonos","Plan de gestión para la eliminación de hidroclorofluorocarbonos (HCFC) en Chile","Chile","236204.00","108136.00"
"00072835","Apoio a Implementação Estatégica do PNUD 2013-2014","Apoio a Implementação Estratégica do PNUD 2013-2014","Brazil","236184.00","226599.00"
"00061055","Comprehensive Polychlorinated Biphenyls  management","Implementation of Phase I of a comprehensive PCB management in Jordan.
To provide the tools to achieve effective compliance with respect its Convention obligations and the objective of minimizing the environmental and health risks","Jordan","236094.00","214503.00"
"00069046","Improving the efficiency and accessibility of judiciary","Improving the efficiency and accessibility of judiciary through implementation of the Law on legal aid and promotion of mediation","Montenegro","235989.00","205047.00"
"00069645","ONU/12/00P - Minería Responsable en el Uruguay","ONU/12/00P - Fortalecimiento de MIEM y MVOTMA para una Minería en el Uruguay.","Uruguay","235908.00","214346.00"
"00042432","Management Plan","Management Plan","Dominican Republic","235685.00","167473.00"
